Survey,StartUTC,Lat,Lon,Project,MARLIN,MARLIN UUID,Averaging Period,U Ship,V Ship,Bottom Depth,Depth,U,V,Avg QC,Bin Attendance
SS200408,7/09/2004 13:20,-29.998,153.661,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.17,0.13,954,216.8,-0.33,-0.99,6.1,66
SS200408,7/09/2004 13:20,-29.998,153.661,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.17,0.13,954,224.8,-0.32,-0.93,5.6,58
SS200408,7/09/2004 13:20,-29.998,153.661,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.17,0.13,954,232.8,-0.33,-0.88,5.4,50
SS200408,7/09/2004 13:20,-29.998,153.661,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.17,0.13,954,240.8,-0.32,-0.84,5.3,40
SS200408,7/09/2004 13:20,-29.998,153.661,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.17,0.13,954,248.8,-0.28,-0.79,5.6,38
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,16.8,-0.46,-1.58,7,99
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,24.8,-0.44,-1.55,6.4,100
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,32.8,-0.44,-1.55,6.4,100
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,40.8,-0.45,-1.54,6.2,100
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,48.8,-0.45,-1.52,6.2,100
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,56.8,-0.48,-1.52,6.1,99
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,64.8,-0.49,-1.51,5.7,100
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,72.8,-0.49,-1.52,5.8,100
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,80.8,-0.51,-1.53,6,99
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,88.8,-0.54,-1.53,6.1,99
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,96.8,-0.54,-1.55,6.2,99
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,104.8,-0.53,-1.54,6.1,99
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,112.8,-0.54,-1.51,6,98
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,120.8,-0.51,-1.51,5.8,97
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,128.8,-0.47,-1.48,5.9,96
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,136.8,-0.45,-1.45,5.2,96
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,144.8,-0.46,-1.46,5.3,96
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,152.8,-0.45,-1.43,5.6,94
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,160.8,-0.41,-1.39,5.4,90
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,168.8,-0.41,-1.35,5.6,88
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,176.8,-0.41,-1.35,5.6,87
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,184.8,-0.38,-1.34,5,82
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,192.8,-0.34,-1.32,5.2,77
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,200.8,-0.34,-1.31,5.2,73
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,208.8,-0.31,-1.27,5.4,72
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,216.8,-0.31,-1.19,5.4,70
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,224.8,-0.31,-1.09,5,66
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,232.8,-0.31,-1.02,5.2,61
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,240.8,-0.33,-0.96,5,56
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,248.8,-0.34,-0.95,5.4,50
SS200408,7/09/2004 13:40,-29.997,153.7,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.25,-0.01,1011,256.8,-0.38,-0.92,5.5,43
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,16.8,-0.39,-1.48,6.9,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,24.8,-0.35,-1.46,6.1,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,32.8,-0.34,-1.46,6.8,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,40.8,-0.34,-1.43,6.3,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,48.8,-0.38,-1.42,6.1,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,56.8,-0.43,-1.41,6.3,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,64.8,-0.45,-1.4,6,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,72.8,-0.46,-1.42,6,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,80.8,-0.48,-1.42,6,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,88.8,-0.47,-1.44,6,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,96.8,-0.47,-1.44,6,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,104.8,-0.45,-1.42,6.2,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,112.8,-0.47,-1.4,6.3,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,120.8,-0.48,-1.38,6.4,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,128.8,-0.47,-1.37,6.2,99
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,136.8,-0.49,-1.33,6,96
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,144.8,-0.47,-1.32,5.8,95
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,152.8,-0.46,-1.3,5.3,93
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,160.8,-0.41,-1.29,5.9,92
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,168.8,-0.37,-1.25,4.9,91
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,176.8,-0.36,-1.24,5.1,87
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,184.8,-0.35,-1.23,5.3,83
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,192.8,-0.33,-1.22,5.4,78
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,200.8,-0.32,-1.16,5.2,73
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,208.8,-0.31,-1.14,5.5,69
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,216.8,-0.26,-1.12,5.9,71
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,224.8,-0.24,-1.07,5.3,74
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,232.8,-0.28,-1.01,5.7,69
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,240.8,-0.32,-0.96,5.4,59
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,248.8,-0.33,-0.93,5.3,53
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,256.8,-0.34,-0.92,5.9,53
SS200408,7/09/2004 14:00,-30,153.741,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,3.29,-1.07,1230,264.8,-0.35,-0.89,5.4,46
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,16.8,-0.37,-1.47,7,100
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,24.8,-0.38,-1.47,7,100
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,32.8,-0.39,-1.44,6.8,100
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,40.8,-0.39,-1.41,6.1,100
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,48.8,-0.42,-1.38,6.2,100
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,56.8,-0.48,-1.4,6.4,99
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,64.8,-0.45,-1.4,5.9,100
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,72.8,-0.46,-1.4,6,99
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,80.8,-0.45,-1.4,6.1,99
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,88.8,-0.45,-1.41,5.6,99
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,96.8,-0.43,-1.41,6.4,99
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,104.8,-0.44,-1.4,6.1,99
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,112.8,-0.44,-1.38,6,97
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,120.8,-0.45,-1.37,6.3,96
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,128.8,-0.47,-1.33,5.8,96
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,136.8,-0.46,-1.3,5.8,90
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,144.8,-0.45,-1.31,5.2,86
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,152.8,-0.43,-1.3,5.6,84
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,160.8,-0.39,-1.27,5.6,81
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,168.8,-0.34,-1.25,5.6,79
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,176.8,-0.32,-1.23,5.3,71
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,184.8,-0.31,-1.22,5.2,63
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,192.8,-0.3,-1.22,5.8,52
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,200.8,-0.3,-1.17,5.6,43
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,208.8,-0.31,-1.15,5.3,41
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,216.8,-0.31,-1.11,5.7,46
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,224.8,-0.27,-1.07,5.7,50
SS200408,7/09/2004 14:20,-30.015,153.74,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-3.18,-0.53,1289,232.8,-0.28,-1.03,5.8,37
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,16.8,-0.39,-1.49,6.4,99
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,24.8,-0.4,-1.5,6.1,100
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,32.8,-0.38,-1.5,6.3,100
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,40.8,-0.39,-1.48,5.9,100
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,48.8,-0.41,-1.47,6.2,100
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,56.8,-0.45,-1.43,5.8,100
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,64.8,-0.49,-1.43,6,100
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,72.8,-0.46,-1.43,6.1,99
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,80.8,-0.47,-1.44,6.2,99
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,88.8,-0.45,-1.46,5.5,99
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,96.8,-0.46,-1.46,6.1,99
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,104.8,-0.45,-1.45,5.9,99
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,112.8,-0.47,-1.41,5.5,99
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,120.8,-0.48,-1.4,6,99
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,128.8,-0.47,-1.38,5.6,99
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,136.8,-0.48,-1.35,5.7,98
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,144.8,-0.47,-1.33,5.2,97
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,152.8,-0.45,-1.3,5.2,96
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,160.8,-0.42,-1.27,5,95
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,168.8,-0.37,-1.26,5.2,94
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,176.8,-0.35,-1.23,5,92
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,184.8,-0.35,-1.19,5,88
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,192.8,-0.34,-1.19,4.9,81
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,200.8,-0.3,-1.18,5.5,77
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,208.8,-0.3,-1.18,5.1,74
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,216.8,-0.28,-1.17,5.1,77
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,224.8,-0.25,-1.1,4.9,78
SS200408,7/09/2004 14:40,-30.033,153.717,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,-0.31,-3.58,1496,232.8,-0.29,-1,4.9,74
