TIME (UTC),LONGITUDE (degrees_east),LATITUDE (degrees_north),start_time (days since 1985-01-01 00:00:00+00:00),end_time (days since 1985-01-01 00:00:00+00:00),GSLA (m),GSL (m),UCUR (m/s),VCUR (m/s)
1993-01-31T00:00:00Z,151.2,-34.2,2942.040995370364,2961.8962499999907,-0.15076373735369966,1.9173546152320204,-0.089115407504616,-0.066836555628462
1993-02-02T00:00:00Z,151.2,-34.2,2944.0000115741277,2963.992071759305,-0.15244228098820442,1.9156760715975159,-0.10132299757374147,-0.08789464849770345
1993-02-04T00:00:00Z,151.2,-34.2,2946.0230324073927,2965.948159722262,-0.1615979735400485,1.9065203790456717,-0.11032609524972152,-0.1040697053392947
1993-02-06T00:00:00Z,151.2,-34.2,2948.0489699074533,2967.974108796334,-0.14160804480185554,1.9266629026597286,-0.11200463888422627,-0.07400851479407322
1993-02-08T00:00:00Z,151.2,-34.2,2950.0050578704104,2969.999976851861,-0.13779317290525384,1.9304777745563304,-0.09140433064257703,-0.038759098469473396
1993-02-10T00:00:00Z,151.2,-34.2,2952.031006944482,2971.956145833363,-0.1287900752292738,1.9393282773564464,-0.10132299757374147,-0.09064135626325667
1993-02-12T00:00:00Z,151.2,-34.2,2954.0569444444263,2973.982083333307,-0.09918666931164452,1.9689316832740758,-0.0808752842079563,-0.044710298628172065
1993-02-14T00:00:00Z,151.2,-34.2,2956.0130324073834,2975.999976851861,-0.10132299757374147,1.9667953550119788,-0.038301313841881186,-0.009308287427708178
1993-02-16T00:00:00Z,151.2,-34.2,2958.0390509258723,2977.964120370336,-0.147101460332962,1.9211694871286222,-0.05508675018692872,-0.0392168830970656
1993-02-18T00:00:00Z,151.2,-34.2,2960.0391898148227,2979.9900694444077,-0.14786443471228236,1.920253917873438,-0.04806738589718157,-0.021821067248561792
1993-02-20T00:00:00Z,151.2,-34.2,2962.021041666623,2981.9461458333535,-0.1733477789815818,1.8947705736041385,-0.0392168830970656,0.022431446752018067
1993-02-22T00:00:00Z,151.2,-34.2,2964.046990740695,2983.9720833332976,-0.16541284543665025,1.90270550714907,-0.05264523217310363,0.00701936428974715
1993-02-24T00:00:00Z,151.2,-34.2,2966.00309027778,2985.998020833358,-0.1094105259945371,1.958707826591183,-0.04867776540063785,0.0140387285794943
1993-02-26T00:00:00Z,151.2,-34.2,2968.029027777724,2987.9541087963153,-0.10239116170478996,1.9657271908809302,-0.0421161857384829,0.009155692551844109
1993-02-28T00:00:00Z,151.2,-34.2,2970.0549884259235,2989.99893518514,-0.10757938748416829,1.960538965101552,-0.05661269894556941,-0.04608365251094868
1993-03-02T00:00:00Z,151.2,-34.2,2972.0110648148693,2991.9989467592677,-0.027467077655532326,2.040803869806052,-0.08362199197350953,-0.0875894587459753
1993-03-04T00:00:00Z,151.2,-34.2,2974.037013888941,2993.9620833332883,0.0421161857384829,2.110234538324203,-0.118108433918789,-0.18189309202996964
1993-03-06T00:00:00Z,151.2,-34.2,2976.0,2995.98803240736,-0.020905497993377382,2.0472128545923427,-0.18845467169212457,-0.32594265484565027
1993-03-08T00:00:00Z,151.2,-34.2,2978.01905092597,2997.9441203703173,-0.077975981566539,1.9901423710191812,-0.21531136984420063,-0.3689744098393176
