"Longitude","Latitude","Date","Location","Day","Month","Year","sst_1d"
154.1008,-28.63165,2004-11-21,"CapeByron_East",21,11,2004,NA
154.1008,-28.63165,2004-11-22,"CapeByron_East",22,11,2004,NA
154.1008,-28.63165,2004-11-23,"CapeByron_East",23,11,2004,NA
154.1008,-28.63165,2004-11-24,"CapeByron_East",24,11,2004,NA
154.1008,-28.63165,2004-11-25,"CapeByron_East",25,11,2004,23.3400001525879
154.1008,-28.63165,2004-11-26,"CapeByron_East",26,11,2004,NA
154.1008,-28.63165,2004-11-27,"CapeByron_East",27,11,2004,25.2849998474121
154.1008,-28.63165,2004-11-28,"CapeByron_East",28,11,2004,NA
154.1008,-28.63165,2004-11-29,"CapeByron_East",29,11,2004,NA
154.1008,-28.63165,2004-11-30,"CapeByron_East",30,11,2004,26.0100002288818
154.1008,-28.63165,2004-12-01,"CapeByron_East",1,12,2004,NA
154.1008,-28.63165,2004-12-02,"CapeByron_East",2,12,2004,NA
154.1008,-28.63165,2004-12-03,"CapeByron_East",3,12,2004,NA
154.1008,-28.63165,2004-12-04,"CapeByron_East",4,12,2004,NA
154.1008,-28.63165,2004-12-05,"CapeByron_East",5,12,2004,NA
154.1008,-28.63165,2004-12-06,"CapeByron_East",6,12,2004,NA
154.1008,-28.63165,2004-12-07,"CapeByron_East",7,12,2004,NA
154.1008,-28.63165,2004-12-08,"CapeByron_East",8,12,2004,NA
154.1008,-28.63165,2004-12-09,"CapeByron_East",9,12,2004,NA
154.1008,-28.63165,2004-12-10,"CapeByron_East",10,12,2004,NA
154.1008,-28.63165,2004-12-11,"CapeByron_East",11,12,2004,25.2649993896484
154.1008,-28.63165,2004-12-12,"CapeByron_East",12,12,2004,26.9300003051758
154.1008,-28.63165,2004-12-13,"CapeByron_East",13,12,2004,27.3500003814697
154.1008,-28.63165,2004-12-14,"CapeByron_East",14,12,2004,NA
154.1008,-28.63165,2004-12-15,"CapeByron_East",15,12,2004,NA
154.1008,-28.63165,2004-12-16,"CapeByron_East",16,12,2004,NA
154.1008,-28.63165,2004-12-17,"CapeByron_East",17,12,2004,NA
154.1008,-28.63165,2004-12-18,"CapeByron_East",18,12,2004,NA
154.1008,-28.63165,2004-12-19,"CapeByron_East",19,12,2004,NA
