"secs","depth","temp","distance","abund","sal","GeoMnESD","biomass","NBSS.Slope","lat","long","site","GA_depth","Norm.GeoMnESD","Norm.Biomass","Norm.abund"
1070,7.43719424265395,20.536125,5081.5,7823.9809953218,35.646,0.000438616783804846,253.562539306124,-1.20690097266128,-28.6343333333333,153.73175,"CapeByron",68,0.550609531407983,0.0176430443194785,0.341559461552599
1090,17.8786057475539,20.1520769230769,5145.3,7656.83408252266,35.6431538461539,0.000446247760549135,282.470348817611,-1.14423216153111,-28.6344743589744,153.732474358974,"CapeByron",68,0.560188938043794,0.0196544682695063,0.334262586781304
1110,31.7831239171488,19.6430666666667,5235,6606.72176698343,35.6369333333333,0.000446161473807026,258.821798624314,-1.12367999329004,-28.6345,153.733333333333,"CapeByron",69,0.560080619565355,0.0180089869602659,0.288419454329961
1130,44.6755926440795,19.4745454545455,5306.7,3068.83475324217,35.6313636363636,0.000421401733968082,88.6547210496888,NA,-28.6345303030303,153.734075757576,"CapeByron",69,0.528998934472861,0.00616865242354386,0.133971381901112
1150,54.6573595948291,19.3681111111111,5389.50002263115,2496.11662442957,35.6274444444444,0.000407749871043625,72.4645786725942,NA,-28.6346666666667,153.734851851852,"CapeByron",69,0.511861318847497,0.00504213191984718,0.108969110574583
1170,51.6252394920294,19.4477333333333,5504.400017602,2905.15925489218,35.6282,0.000407255749792677,71.9746382453825,NA,-28.6346666666667,153.735922222222,"CapeByron",69,0.511241032801707,0.00500804155028843,0.126826053312098
1190,35.2590882616102,19.6451666666667,5581.5,6856.04131404897,35.6339444444444,0.000449974112946755,266.752947743155,-1.14946528573787,-28.6347592592593,153.736731481482,"CapeByron",69,0.564866746151627,0.0185608414092354,0.299303612957284
1210,16.8853499534759,20.2531052631579,5648.7,9216.02156317903,35.6404736842105,0.000491163429111372,503.303262236457,-1.16723248422162,-28.6348333333333,153.737464912281,"CapeByron",69,0.616572998419679,0.0350201642012087,0.402329627929662
1230,3.59791648528789,20.6992222222222,5729,7011.46512986017,35.648,0.000441993837914372,209.835499044198,-1.31275761013772,-28.6348333333333,153.738296296296,"CapeByron",70,0.554848854319103,0.0146004887771182,0.306088710578644
1250,10.9259754622209,20.3726,5823.35002388843,6492.38320024287,35.6462666666667,0.000454339464433186,261.416735701357,-0.981968709449639,-28.6348333333333,153.739188888889,"CapeByron",70,0.570346710040662,0.0181895443485213,0.283427952009856
1270,26.3207358815728,19.6121875,5928.5,5076.30725959562,35.6345,0.00043513077431169,172.41301516483,-1.19149900264393,-28.6348333333333,153.740135416667,"CapeByron",70,0.546233433355236,0.0119966083165603,0.221608510462865
1290,42.2108943363951,19.3900625,6038.4,2082.08184861274,35.627125,0.000414196834120234,51.0878875094934,NA,-28.6348333333333,153.741114583333,"CapeByron",70,0.519954395650949,0.00355472802088614,0.0908942334529989
1310,53.6312260611201,19.2972857142857,6113.7,2086.96441398692,35.6238571428571,0.000419311942503414,70.2161665901727,NA,-28.6348333333333,153.741857142857,"CapeByron",70,0.526375553103093,0.00488568596325135,0.0911073840730218
1330,59.4073402706782,19.2415,6204,2289.88219940088,35.6211666666667,0.000408321794599255,73.2085899518718,NA,-28.6348333333333,153.742694444444,"CapeByron",71,0.512579272588881,0.00509390070245366,0.0999658526156833
1350,47.1803895172426,19.4030416666667,6290.65002388843,3337.0287718989,35.6252083333333,0.000415776840528919,98.0522328026925,NA,-28.6348333333333,153.743638888889,"CapeByron",71,0.521937827704691,0.00682253732627745,0.14567951420087
1370,25.8241274986778,20.0193684210526,6383.69997837468,8690.11633945306,35.6361578947368,0.000476108569594182,394.090183921701,-1.21444946733108,-28.6348333333333,153.744561403509,"CapeByron",71,0.59767415676509,0.0274210480768523,0.379370995342116
1390,9.43610373741157,20.6554285714286,6446.3,10348.1487236424,35.6452857142857,0.000455976815793593,411.527309359229,-1.18134146412033,-28.6348333333333,153.74525,"CapeByron",72,0.572402129027331,0.0286343344626903,0.451753155871278
1410,6.45633548730698,20.74,6561.9,5752.77870616696,35.6488,0.000438992346578712,204.779566090265,-1.1047611764474,-28.6348333333333,153.746283333333,"CapeByron",72,0.551080987244987,0.0142486937153293,0.251140180233634
1430,18.3752064204201,20.5822142857143,6644.9500228826,5710.81100739115,35.6472857142857,0.000456013089956337,217.459641319247,-1.23103260699665,-28.6348333333333,153.747095238095,"CapeByron",72,0.57244766513194,0.0151309814927409,0.249308061187711
1450,32.7762676266295,19.9198666666667,6732.2,5624.31158194306,35.6388666666667,0.000451355869335014,232.489932081321,-1.14711299200492,-28.6348333333333,153.747955555556,"CapeByron",74,0.566601308679901,0.0161767987762229,0.245531889287712
1470,46.1832638481382,19.5335,6818.99997686594,2246.7238554229,35.6309166666667,0.000425584862715826,60.1362470971377,NA,-28.6348333333333,153.748777777778,"CapeByron",74,0.534250148390474,0.00418431869173304,0.0980817554099981
1490,57.5943097865435,19.2651818181818,6904.2,2131.81408008999,35.6204545454545,0.000416383358892848,58.1174350616105,NA,-28.6348333333333,153.749560606061,"CapeByron",74,0.522699209403897,0.00404384845384628,0.0930653167180702
1510,60.9671841053029,19.053125,7011.75002237969,2359.00124396791,35.609875,0.000404093141184626,55.8723952152532,NA,-28.6348333333333,153.7505625,"CapeByron",75,0.507270910116022,0.0038876371396014,0.102983276055165
1530,46.6797422553829,19.6251428571429,7074.80001810492,5309.96433865079,35.624619047619,0.000436598995291255,173.149170069394,-1.27435428684077,-28.6348333333333,153.751341269841,"CapeByron",75,0.548076537621673,0.012047830447569,0.231808916900171
1550,26.3207069870689,20.41515,7170,8417.41466941212,35.6417,0.000466845319319697,393.507194957683,-1.10858069144029,-28.6348333333333,153.752225,"CapeByron",75,0.586045705503594,0.0273804833303481,0.367466079463694
1570,8.95271356154903,20.7732666666667,7236.99997686594,8932.06649294158,35.6493333333333,0.00044490290055543,311.952236974296,-1.19605510591265,-28.6348222222222,153.752944444444,"CapeByron",76,0.558500692727415,0.0217058369803328,0.389933439729126
1590,6.96400987689404,20.7877777777778,7354.24997661448,6077.66174994961,35.6501111111111,0.000441029699670191,226.418788583628,-1.1313229022253,-28.6346666666667,153.753981481481,"CapeByron",76,0.553638541065159,0.0157543647128442,0.265323097800576
1610,18.3752066579772,20.7477142857143,7433.4,5402.00259897267,35.6540714285714,0.000440486850970476,176.686815720131,-1.23796389818918,-28.6346666666667,153.75475,"CapeByron",76,0.552957085910655,0.0122939821037772,0.235826889164747
1630,33.7693949404617,20.3479411764706,7535.1,5109.61247360368,35.655,0.000480040457654571,306.522386513135,-0.992188222082449,-28.6346666666667,153.755705882353,"CapeByron",76,0.602609980295826,0.021328024498266,0.223062464782321
1650,47.1862789437186,19.8075,7629.14997812322,3214.57381413397,35.6405,0.000444688128556757,143.396240659463,NA,-28.6346666666667,153.75655,"CapeByron",76,0.558231082639714,0.00997760251228245,0.140333687125926
1670,58.0998437405152,19.1755,7694.35,2422.93932716554,35.6174166666667,0.000412330184071383,62.705786932966,NA,-28.6346666666667,153.75725,"CapeByron",76,0.517611130763125,0.00436310892363496,0.105774522261252
1690,62.3698040156503,18.7875714285714,7800.7,2789.74179901897,35.5972857142857,0.000411424097817806,74.4947164689051,NA,-28.6346666666667,153.758261904762,"CapeByron",77,0.516473692010396,0.00518339021144252,0.121787451594456
1710,49.1624229006542,19.79605,7872.3,3102.28813090608,35.6324,0.000433351760790803,107.727809234608,NA,-28.6346666666667,153.759016666667,"CapeByron",77,0.544000181374756,0.00749577014793921,0.135431804372592
1730,28.8036176449313,20.5397142857143,7965.6,6502.8597196104,35.6568095238095,0.000466592428472358,364.394573901543,-1.15607652641857,-28.6346666666667,153.759952380952,"CapeByron",77,0.585728243618659,0.025354808461516,0.28388530924478
1750,10.4231367164739,20.7775625,8045.8,8289.80718059932,35.6523125,0.000459045300195791,306.322644658889,-1.23219744414196,-28.6346666666667,153.760729166667,"CapeByron",77,0.576254094618275,0.0213141263317759,0.361895316294018
1770,5.15605054085833,20.7939090909091,8151.54997611157,6467.76989835372,35.6511818181818,0.000441146217901322,196.255596542394,-1.42973573437046,-28.6346666666667,153.761681818182,"CapeByron",77,0.553784810088626,0.0136555904402063,0.282353447081314
1790,16.8853887085055,20.7638461538461,8239.3,6603.00335134331,35.6561538461538,0.000467029725173178,299.668288350638,-1.02449916462329,-28.6346666666667,153.7625,"CapeByron",77,0.586277196008115,0.0208511119465069,0.288257125197946
1810,30.2934034803181,20.6845,8324.6,5723.82788061356,35.6623571428571,0.00047250861373348,271.90460985964,-1.13417164241059,-28.6346666666667,153.763321428571,"CapeByron",80,0.593155018230637,0.0189192973676308,0.249876318729697
1830,44.2041835714148,20.4244285714286,8404.59997384845,4073.38152774847,35.6575714285714,0.000470001082298077,198.791117033055,-1.07541968425422,-28.6346428571429,153.764130952381,"CapeByron",80,0.590007234653681,0.0138320135842247,0.177825329860588
1850,58.0998340672851,19.8125,8520.1,3300.91314871326,35.6382142857143,0.000459969042338282,167.300831352885,NA,-28.6345,153.765130952381,"CapeByron",83,0.577413697367186,0.0116408992839474,0.144102870185975
1870,70.0157399403971,18.9544,8603.7,2372.78020091036,35.6062,0.00045036364059441,109.313476308345,NA,-28.6345,153.7659,"CapeByron",83,0.565355732536703,0.00760610188122457,0.103584802709797
1890,76.1058338435358,18.5756666666667,8692.3,2973.30429181561,35.5876666666667,0.00043863082917712,151.603463620433,NA,-28.6345,153.766833333333,"CapeByron",83,0.55062716300835,0.0105486663564784,0.129800956003319
1910,64.0660622856372,19.4960416666667,8789.45001835638,4036.66537781284,35.6185833333333,0.000446423062712969,186.869442958064,NA,-28.6345,153.7678125,"CapeByron",86,0.560409000398559,0.0130024958461431,0.176222469576316
1930,40.7211906339449,20.4888260869565,8838.99997837468,7138.1723609559,35.6515217391304,0.000493159448878856,438.458533987507,-1.01215854481955,-28.6345,153.768398550725,"CapeByron",86,0.619078665209998,0.0305082263672073,0.311620172586764
1950,18.3751490929732,20.7572272727273,8945.29997636302,7131.154921595,35.6609545454545,0.000490002448659415,451.624687380017,-1.03322250236671,-28.6345,153.769371212121,"CapeByron",86,0.615115582912046,0.0314243357753903,0.311313823068402
1970,4.18423213518797,20.774125,9014.3,7242.21884238382,35.655875,0.000452288726270198,231.911350736376,-1.3280308693387,-28.6345,153.770083333333,"CapeByron",86,0.567772353516572,0.0161365407146842,0.316162369224794
1990,10.9336276384237,20.7627692307692,9129.45002338552,5896.03736230549,35.6597692307692,0.000462302516762177,237.564835345462,-1.07434966445322,-28.6344487179487,153.771076923077,"CapeByron",87,0.580342981668502,0.0165299138043786,0.257394202256781
2010,24.8243562740521,20.7490666666667,9223.80002464281,5434.93736209893,35.663,0.000474130353256888,242.598461338501,-1.04157651096128,-28.6343333333333,153.771944444444,"CapeByron",87,0.595190839184189,0.0168801567335033,0.237264671281868
2030,41.7143260984881,20.5483157894737,9311.14997409991,4880.91796899443,35.6654736842105,0.00049572500824905,315.142412746233,-1.03187335167518,-28.6343333333333,153.772771929825,"CapeByron",88,0.622299293090143,0.0219278114592335,0.213078701797584
2050,59.0928398148498,20.1410625,9415.29997535719,2581.58297327615,35.6603125,0.000467761671570182,120.313569422596,NA,-28.6343333333333,153.77365625,"CapeByron",88,0.587196031487173,0.00837149542423058,0.112700183044002
2070,72.5071524638843,19.0671818181818,9491.95002590009,2025.81609394875,35.6126363636364,0.000438428239191859,81.8095748569216,NA,-28.6343333333333,153.774378787879,"CapeByron",88,0.550372845387658,0.00569236275558744,0.0884379262510292
2090,72.8580471378863,18.8689375,9613.4,2418.07508289356,35.597375,0.000422246536294051,86.3079194007991,NA,-28.6343333333333,153.77553125,"CapeByron",89,0.530059441571561,0.00600536045772868,0.105562171457308
2110,48.6657540402682,20.4810303030303,9660.1,6736.84317558478,35.664,0.000504360321820529,433.422258551967,-1.05285208748563,-28.6343333333333,153.776116161616,"CapeByron",89,0.633139475533477,0.030157799088172,0.294099963815466
2130,22.8445792170924,20.7701578947368,9769.39997736885,6874.10344245913,35.6643157894737,0.000503151821303511,371.252170509551,-1.08985038670872,-28.6343333333333,153.777122807018,"CapeByron",89,0.63162240658411,0.0258319644373604,0.300092123417362
2150,7.43303934117679,20.7824166666667,9833.9500228826,9302.59336284362,35.6646666666667,0.000483761654120498,539.495330401455,-1.03106480180228,-28.6343333333333,153.777763888889,"CapeByron",89,0.607281315999415,0.0375384315462038,0.406108959359117
2170,8.95933588057749,20.7832666666667,9948.2,5941.19072778585,35.665,0.000486479303688044,327.68351409867,-1.080991975899,-28.6343333333333,153.778788888889,"CapeByron",89,0.610692867518117,0.0228004293450679,0.259365393036766
2190,26.3207080078967,20.73505,10029.3500193622,6607.20223775603,35.66725,0.000498326044412453,514.58206178786,-0.963907585037896,-28.6343333333333,153.779633333333,"CapeByron",89,0.625564456111683,0.0358049503170934,0.288440429500846
2210,45.9796417967866,20.61245,10095.0999743514,4740.97691362656,35.67235,0.00048570522635707,248.505867018926,-0.940535548409469,-28.6342333333333,153.78035,"CapeByron",89,0.609721143744158,0.0172911978144062,0.206969511150376
2230,63.0648469889315,20.5165,10183.8,3904.76343948467,35.6765,0.000450291205101447,146.766583789588,NA,-28.6341666666667,153.781287037037,"CapeByron",89,0.565264801969725,0.010212113151667,0.170464230252875
2250,76.9365687611981,19.3493,10255.8500188593,2395.78807409822,35.6308,0.000430195453502797,74.3709179380682,NA,-28.6341666666667,153.782116666667,"CapeByron",89,0.540037968935567,0.00517477623016509,0.104589221915597
2270,59.5913370568097,20.4173953488372,10342.9,5052.65171413415,35.6631395348837,0.000503031504287071,430.072814302312,-0.946473489744155,-28.6341666666667,153.783096899225,"CapeByron",89,0.631471368825209,0.0299247426063116,0.220575816828335
2290,33.9855926267641,20.692,10404,8378.63846135894,35.6671176470588,0.000499246308422684,496.042012139747,-1.15964993879525,-28.6341666666667,153.783754901961,"CapeByron",89,0.626719692651082,0.0345149217563994,0.365773286402001
2310,26.8172862572252,20.7006666666667,10512.9,8315.19027403403,35.6679523809524,0.000494795598927998,636.638650046042,-1.04548970062533,-28.6341666666667,153.784825396825,"CapeByron",89,0.621132576152612,0.0442977261112481,0.363003426823847
2330,8.93947011979446,20.7507333333333,10582.2,10152.7641259876,35.6669333333333,0.000460895990387281,399.512243517836,-1.10343438628549,-28.6341666666667,153.785566666667,"CapeByron",89,0.578577324592008,0.0277983184655274,0.443223552078711
2350,6.456326931708,20.7489166666667,10678.5,8403.73011842317,35.66875,0.00045597712439594,310.879315965019,-1.14492257938051,-28.6341666666667,153.786680555556,"CapeByron",89,0.572402516425624,0.0216311824474914,0.366868674144053
2370,21.8513867729005,20.7197368421053,10728.2,8084.37139282251,35.6696842105263,0.000490569609425498,437.597663487047,-1.20455677909929,-28.6341666666667,153.787298245614,"CapeByron",89,0.615827557772964,0.0304483264449455,0.352926923208882
2390,42.2108507910221,20.6705909090909,10811.7,5911.15434963235,35.6700454545455,0.000480656514057004,330.865634906968,-1.03478641172218,-28.6341666666667,153.788212121212,"CapeByron",90,0.603383335396655,0.0230218433544258,0.258054141238579
2410,63.5613206310942,20.0072857142857,10882.1499786261,2120.55148395068,35.6563809523809,0.000462088087994181,101.622796630438,NA,-28.6341666666667,153.789071428571,"CapeByron",90,0.580073802449133,0.00707097945038154,0.0925736429428748
2430,74.9970568428129,19.2506666666667,10980.4,2354.7408551975,35.62,0.000445531210233696,95.0391111543527,NA,-28.6341666666667,153.789972222222,"CapeByron",90,0.559289429753228,0.0066128823869985,0.102797286838768
2450,62.5683252414482,20.3973333333333,11028.3500193622,3417.84090125112,35.6629523809524,0.000478976376589328,189.471213001931,NA,-28.6341666666667,153.790714285714,"CapeByron",92,0.601274205655304,0.0131835286766182,0.149207404593877
2470,42.2108676382488,20.7453,11114.4000221282,8323.14505203132,35.6665,0.000500723947380434,666.248503792902,-1.00673431285006,-28.6341666666667,153.79165,"CapeByron",92,0.628574619603624,0.0463579987500168,0.363350696288222
2490,22.3479758700369,20.77815,11183.4,9713.0228096559,35.668,0.000490951435345006,547.95260304934,-1.16800596922465,-28.6342083333333,153.7925,"CapeByron",92,0.616306875934927,0.0381268940081939,0.42402644419738
2510,5.61913432799401,20.8122857142857,11250.7,6897.20685373924,35.6692142857143,0.000492760202551012,673.696974671404,-1.12931858361884,-28.6343333333333,153.793238095238,"CapeByron",94,0.618577478658074,0.0468762681370539,0.301100713382187
2530,6.78739111019233,20.8474444444444,11343.9,5776.00724102383,35.6677777777778,0.000492571403790324,4089.48544005433,-0.707133231975998,-28.6343333333333,153.79425,"CapeByron",94,0.618340473598096,0.284549023133236,0.252154232525314
2550,26.3206911527687,20.8112727272727,11398.6500198651,7198.32570960043,35.6692727272727,0.000480739838294782,477.759307870643,-1.12218097760502,-28.6343333333333,153.794939393939,"CapeByron",94,0.60348793494964,0.0332427994524407,0.31424619447842
2570,48.1693421834309,20.6706818181818,11492.5,4039.01466237581,35.6728181818182,0.000475004945717633,200.581498731203,-0.924445738703126,-28.6343333333333,153.795878787879,"CapeByron",98,0.596288742781965,0.0139565894925417,0.176325028666227
2590,70.5121351272694,20.0145652173913,11576.7,2046.4130307376,35.6592608695652,0.000485912157506206,114.911142798635,NA,-28.6343333333333,153.796768115942,"CapeByron",98,0.609980910965263,0.00799559111036743,0.0893370949278752
2610,84.8930897171614,18.4088333333333,11632.600017602,2362.35310993802,35.5876666666667,0.000416207185623931,60.1023027499306,NA,-28.6344166666667,153.7975,"CapeByron",98,0.52247805352335,0.00418195682225575,0.103129603294026
2630,77.4679907725603,19.4638421052632,11724.8,2806.30416945786,35.6249473684211,0.000474973144902416,156.275991462218,NA,-28.6345,153.798561403509,"CapeByron",100,0.596248822212092,0.0108737838443463,0.122510489435745
2650,58.5963100975892,20.6251052631579,11820.4500228826,3502.01288406266,35.671,0.000497376875323544,211.121845652262,-1.05281257158836,-28.6345,153.799421052632,"CapeByron",100,0.624372934112143,0.0146899936001824,0.152881970923232
2670,39.7281182868474,20.8356315789474,11898.4,6456.14120089007,35.6693157894737,0.00047587027051697,332.722619007778,-1.13870090106597,-28.6345,153.800184210526,"CapeByron",102,0.597375012391043,0.0231510535006911,0.281845790985701
2690,19.8649701983123,20.988,11990.6,6779.7652967052,35.6748095238095,0.000472589933160253,310.158663257737,-1.15409509344934,-28.6345714285714,153.801079365079,"CapeByron",102,0.593257101080914,0.0215810389693249,0.295973748604483
2710,4.16277200097937,21.0605454545455,12071.4000246428,5699.55303703716,35.6708181818182,0.000505791267272859,5067.3489104808,-0.61749817415258,-28.6346666666667,153.801787878788,"CapeByron",102,0.634935786650765,0.352589391376687,0.248816589353285
2730,10.4970237343902,21.0614545454545,12171.1500238884,5217.04144104419,35.6786363636364,0.000452555318574071,283.839636324548,-1.3153914800445,-28.6346666666667,153.802848484848,"CapeByron",103,0.56810701527356,0.0197497441735775,0.227752325391143
2750,31.286514318889,20.96085,12258.9,5863.00117282214,35.6719,0.000472919667032808,344.935125717677,-1.02117268409648,-28.6346666666667,153.803633333333,"CapeByron",103,0.593671026447567,0.0240008075602786,0.255951992325746
2770,50.6520189329102,20.7134736842105,12342.8,2851.56278321288,35.6678947368421,0.000464322005052466,124.70440537857,NA,-28.6347719298246,153.804438596491,"CapeByron",103,0.582878109238301,0.0086770126097849,0.124486274877201
2790,71.0086204408684,20.2921363636364,12438.3,1792.59326181661,35.6685909090909,0.000476240393123294,88.667473244492,NA,-28.6348333333333,153.805310606061,"CapeByron",105,0.597839639013542,0.00616953972944757,0.0782564770613574
2810,86.9152487447495,18.9033,12519.4,2006.19225319349,35.6128,0.000437474146975469,98.6347385563303,NA,-28.6348333333333,153.806033333333,"CapeByron",105,0.549175143230368,0.00686306845069317,0.0875812385256926
2830,82.4331857639258,19.2532941176471,12621.150020368,2101.73328736423,35.6177647058824,0.000472649522915463,117.25298464958,NA,-28.6348333333333,153.807137254902,"CapeByron",105,0.593331905986709,0.00815853797025647,0.0917521259814583
2850,64.5543239064496,20.6368947368421,12702.7,2350.57393462991,35.6705263157895,0.000472046800810492,133.511375623718,NA,-28.6348333333333,153.807885964912,"CapeByron",107,0.592575289851529,0.00928980725516379,0.102615378019428
2870,45.686681161003,20.7892105263158,12776.2,3563.44931704076,35.6606842105263,0.000471042474967093,302.037098243911,-0.958191129467323,-28.6348333333333,153.808657894737,"CapeByron",107,0.591314527832307,0.0210159352600997,0.155564006447124
2890,25.8241114459403,21.050380952381,12878,5653.37571042873,35.6721428571429,0.000475815246216542,282.486145380913,-1.01984199348947,-28.6348333333333,153.809563492063,"CapeByron",107,0.597305938645136,0.0196555674045251,0.246800697082874
2910,7.94620952789947,21.1854,12963.5,6100.66629613535,35.6876666666667,0.000478723192434953,370.837390357453,-1.04382448959283,-28.6348333333333,153.8103,"CapeByron",109,0.600956375572764,0.0258031037680109,0.26632737176458
2930,7.46819575402525,21.1744375,13067.4500218768,3960.00174865736,35.6860625,0.00048967589074967,858.405516859642,-0.939881956788863,-28.6348333333333,153.811385416667,"CapeByron",109,0.61470564443203,0.0597284071199301,0.172875683852952
2950,25.8241114665817,20.9971904761905,13135.9,4099.85112327322,35.6658571428571,0.000479193862146941,267.13307674107,-0.90270621259975,-28.6348333333333,153.812103174603,"CapeByron",109,0.60154722215943,0.0185872910290243,0.178980872135084
2970,45.686681161003,20.8627368421053,13231.3,1938.25467136593,35.6576842105263,0.000451932002552136,77.7377392903802,NA,-28.6348333333333,153.812964912281,"CapeByron",111,0.567324546942595,0.00540904182198776,0.0846153923813727
2990,66.5402568600913,20.6728695652174,13332.95,1438.35797995739,35.6693913043478,0.000458167523288346,57.520459162597,NA,-28.6348333333333,153.813862318841,"CapeByron",111,0.575152193483767,0.00400231048742277,0.0627921741435573
3010,85.4060412558743,19.4118,13431.7,1100.65321163615,35.6406,0.000445681804749112,60.5951366695515,NA,-28.6348333333333,153.814744444444,"CapeByron",111,0.559478475814909,0.00421624852287449,0.048049518339496
3030,99.1379897520457,18.1320769230769,13496.5,781.626141325667,35.5733076923077,0.000418131048978425,24.4404152816472,NA,-28.6348333333333,153.815448717949,"CapeByron",113,0.524893140084612,0.0017005797906132,0.0341222459673996
3050,90.8667775166518,19.0465416666667,13611.3000201166,1464.33639712909,35.6113333333333,0.000444611849770116,82.5853873399604,NA,-28.6348333333333,153.816583333333,"CapeByron",113,0.558135327464538,0.00574634428637395,0.0639262738028561
3070,70.0156932409778,20.6086111111111,13667.2999492059,2311.27755144281,35.6652222222222,0.00044930434693155,123.111436403116,NA,-28.6348333333333,153.817166666667,"CapeByron",113,0.564025967673919,0.00856617280548888,0.100899876474834
3090,50.1554657148845,20.9318181818182,13761.3000206195,2455.7928099054,35.6729090909091,0.000460904023474201,106.300895609614,NA,-28.6348333333333,153.818060606061,"CapeByron",115,0.578587408780275,0.00739648458156682,0.107208756046005
3110,29.7967923012982,21.1917368421053,13864.000023637,5103.33490918631,35.6840526315789,0.000470147061673302,245.567577426195,-1.1444083468726,-28.6348333333333,153.818964912281,"CapeByron",115,0.590190487183807,0.0170867497376127,0.22278841484233
3130,10.4293156864969,21.26045,13955.4,5544.76463095621,35.6906,0.000477135011657513,515.130075014822,-1.16307175308468,-28.6348333333333,153.819775,"CapeByron",115,0.598962681975197,0.0358430814293524,0.242059230833728
3150,1.77551578954024,21.28175,14044.4,3800.24849134894,35.690625,0.000457129435975139,603.154402997271,NA,-28.6348333333333,153.820708333333,"CapeByron",118,0.573849049622907,0.0419678706984475,0.165901582486888
3170,17.8784703859728,21.257724137931,14118.8,4304.45254404931,35.6925517241379,0.000462675033059598,186.357595461141,-1.13266708316771,-28.6348333333333,153.821477011494,"CapeByron",118,0.580810613167201,0.0129668811686054,0.187912840547963
3190,41.7143244806336,21.2022105263158,14227.3500243913,3679.73720334096,35.6880526315789,0.000456208190666551,127.989836069724,-1.1691002484126,-28.6348333333333,153.822377192982,"CapeByron",118,0.572692581228622,0.00890561498713614,0.160640607202358
3210,61.5753218570174,20.9052857142857,14321.6,1459.83848118484,35.6796666666667,0.000449301519217192,67.4252287449862,NA,-28.6348333333333,153.823214285714,"CapeByron",119,0.564022417954585,0.00469149071567936,0.0637299152292675
3230,80.9379806354357,20.2398333333333,14408.4,808.129982047464,35.6735555555556,0.000454614837288507,40.2474954624313,NA,-28.6348333333333,153.824009259259,"CapeByron",119,0.570692394301796,0.00280044658069306,0.0352792832316038
3250,98.313155035179,18.9767647058824,14510.5,564.03436518952,35.6267647058824,0.000437409900618824,46.1286997498745,NA,-28.6348333333333,153.824892156863,"CapeByron",119,0.549094492745406,0.0032096645518461,0.02462317766192
3270,109.941336368873,17.678875,14591.8,789.277921359722,35.549125,0.000424095103552521,31.300097782114,NA,-28.6348333333333,153.8256875,"CapeByron",121,0.532380006560281,0.00217788090419439,0.0344562879173881
3290,93.3488114937411,19.3897575757576,14671.9,1498.1388784525,35.6268181818182,0.00042761158321981,43.101699150997,NA,-28.6348333333333,153.826570707071,"CapeByron",121,0.536794354787032,0.00299904390627587,0.0654019365539375
3310,67.5332666271876,20.9708947368421,14764.3000221282,1990.47697051872,35.6857894736842,0.000461872846115945,120.076246874345,NA,-28.6348333333333,153.827456140351,"CapeByron",121,0.579803602506745,0.00835498236891784,0.0868951806873936
3330,48.1693571594893,21.23915,14849.1,5108.31797552798,35.6901,0.000455205522559625,199.007922026051,-1.18452874867245,-28.6348333333333,153.828266666667,"CapeByron",124,0.571433900218463,0.0138470990148667,0.223005952877962
3350,28.803633323881,21.2467368421053,14942,5871.65783809983,35.6902631578947,0.000457977822869705,242.709850746668,-1.0008848546972,-28.6348333333333,153.829157894737,"CapeByron",124,0.574914056544022,0.0168879072800564,0.256329902999718
3370,9.93269766645419,21.2631578947368,15032.4000231341,5544.94408778842,35.6912631578948,0.000457438224194136,536.909098155655,-1.03830021904396,-28.6348333333333,153.829912280702,"CapeByron",124,0.574236681247696,0.0373584798456964,0.24206706510365
3390,4.16352724427114,21.2660833333333,15137.8000231341,4418.96649847216,35.6905833333333,0.000485142715979931,1521.31070254461,-0.681414765864897,-28.6348333333333,153.830875,"CapeByron",126,0.60901500666367,0.105853775648962,0.192911999497392
3410,20.8581544226763,21.2448260869565,15196.1,5555.874677195,35.6898260869565,0.000460361381365252,244.374023966511,-1.18103388911994,-28.6348333333333,153.831543478261,"CapeByron",126,0.577906212965699,0.0170037015214034,0.242544244973386
3430,42.7074048259769,21.2358095238095,15296.9,4210.25852637738,35.6888095238095,0.000440144366999521,138.485692366049,-1.11072086215948,-28.6348333333333,153.83246031746,"CapeByron",126,0.552527154941926,0.00963592340853661,0.183800757712289
3450,62.5683380412574,21.2191052631579,15395.3999758601,3155.54455129774,35.6895263157895,0.000443375996037325,125.573861518393,NA,-28.6348333333333,153.833342105263,"CapeByron",130,0.556583921157652,0.00873750992634717,0.137756737713313
3470,80.441532660764,20.7269411764706,15469.9,797.711783181197,35.6934705882353,0.000448253308797006,36.2330393422312,NA,-28.6348333333333,153.834039215686,"CapeByron",130,0.562706566237127,0.00252111814581813,0.0348244720047823
3490,98.8095445353947,19.5415,15578.4,641.399659071793,35.6685,0.000413071542853551,12.7469773774978,NA,-28.6348333333333,153.834958333333,"CapeByron",130,0.518541781907192,0.00088694287186905,0.0280005948792021
3510,114.19776808335,18.3201818181818,15666.3499806378,752.572459936899,35.6051818181818,0.000438845987038545,31.3227113396354,NA,-28.6348333333333,153.835787878788,"CapeByron",132,0.550897257481777,0.00217945437004886,0.0328538942450217
3530,113.211615242847,18.7524,15770.9499826495,803.6738950937,35.6257333333333,0.000420360200219268,18.1992588333633,NA,-28.6348333333333,153.836833333333,"CapeByron",132,0.5276914641923,0.00126631611695227,0.0350847507216873
3550,95.3299010943564,19.8470476190476,15812.4,1038.63392911071,35.6645714285714,0.00044186792456377,62.7712192190127,NA,-28.6348333333333,153.837365079365,"CapeByron",132,0.554690791304798,0.00436766174411786,0.0453420382525769
